Id,Title,Senior,Company,Location,Salary,Currency
260,Sr. Software Engineer (Machine Learning),False,Affirm,Remote,22 042  - 24 247  PLN,PLN
261,Python Developer / ML Engineer,False,hubQuest,Remote,20 000  - 25 000  PLN,PLN
262,Junior Data Scientist,False,Webinterpret,Remote,8 000  - 12 000  PLN,PLN
263,AI Engineer,False,Tascent Inc.,"Wrocław, POL",13 637  - 27 275  PLN,PLN
264,Machine Learning Engineer,False,10 Senses,"Warszawa, POL
 + 1",16 800  - 30 240  PLN,PLN
265,Senior Data Scientist,True,Lerta,Remote,18 500  - 26 500  PLN,PLN
266,Senior Data Scientist (Supply Chain),True,hubQuest,Remote,29 000  - 37 000  PLN,PLN
267,Python Machine Learning Engineer,False,Numlabs,Remote,8 000  - 12 000  PLN,PLN
268,Data Reliability Engineer,False,Unit8 SA,"Kraków, POL
 + 1",16 000  - 26 000  PLN,PLN
269,Senior Deep Learning Engineer,True,Focal Systems,Remote,75 764  - 121 223  PLN,PLN
270,Principal Deep Learning Engineer,False,Focal Systems,Remote,94 706  - 185 624  PLN,PLN
271,Remote Machine Learning Developer,False,Iterators,Remote,13 440  - 18 500  PLN,PLN
272,Machine Learning Developer,False,Mobica Limited,Remote,19 950  - 25 830  PLN,PLN
273,Machine Learning Developer,False,Link Group,Remote,20 160  - 30 240  PLN,PLN
274,Scala Developer,False,Link Group,Remote,13 440  - 23 520  PLN,PLN
275,Software Engineer in Machine Learning,False,deepsense.ai Sp. z o.o.,Remote,16 000  - 24 000  PLN,PLN
276,Data Scientist,False,deepsense.ai Sp. z o.o.,Remote,16 000  - 24 000  PLN,PLN
277,Senior Azure Data Engineer,True,Larsen &amp; Toubro Infotech (LTI),"Warszawa, POL",26 000  - 32 000  PLN,PLN
278,Cloud Automation Engineer,False,ERGO Technology &amp; Services S.A.,Remote,14 000  - 26 000  PLN,PLN
279,Project Manager,False,LoopMe,"Kraków, POL",15 000  - 20 000  PLN,PLN
280,Senior Data Scientist,True,hubQuest,Remote,29 000  - 37 000  PLN,PLN
281,Data Analyst,False,LoopMe,"Kraków, POL",15 000  PLN,PLN
282,Machine Learning Engineer/Data Scientist,False,LoopMe,Remote,16 000  - 18 000  PLN,PLN
283,MLOps Engineer,False,hubQuest,Remote,23 000  - 30 000  PLN,PLN
284,Remote MLOps Engineer,False,Link Group,Remote,23 520  - 28 560  PLN,PLN
285,Junior AI Developer,False,Sport Vision Technology sp. z o.o. sp. k.,Remote,5 000  - 9 000  PLN,PLN
286,Azure Data Architect,False,Larsen &amp; Toubro Infotech (LTI),"Warszawa, POL",28 000  - 38 000  PLN,PLN
287,Machine Learning Researcher,False,Link Group,Remote,20 160  - 30 240  PLN,PLN
288,Machine Learning Engineer,False,hubQuest,Remote,17 000  - 23 500  PLN,PLN
289,Big Data Engineer (AWS or Azure),False,InData Labs,Remote,28 099  - 37 465  PLN,PLN
290,Senior Data Scientist,True,hubQuest,Remote,25 000  - 34 000  PLN,PLN
